total_10yr_cost
92330439775.04182
99398704229.0653
91670543102.73997
89282628989.78879
92989487312.93211
90475851134.14764
85751152900.64174
91096136304.19336
95586201620.49275
89458556580.90802
89971732028.83931
97438555698.35652
83832375738.09738
96171861831.733
91835720407.5061
86473625950.30159
93638781603.11237
85715238296.35498
84850924534.91423
92432401437.08588
95180786766.60077
91088647580.75313
93158516436.5911
94842813131.24226
91017378440.86505
90065263003.77167
89487516843.30078
95180230290.14479
89893796880.61212
101091990724.69867
86489872291.5289
97632354162.0361
92998552766.8838
90102624460.66968
85781112693.46062
90374005592.48482
96925096583.13745
90812233439.92018
93276591466.93124
92798867006.59937
99145013179.30779
87989792839.33179
90850495531.03587
95791152719.97516
92767833399.51529
88736392705.29034
89129743830.50021
94565596187.60663
86542163813.36148
93518146911.33855
91072085279.54391
88973742578.94641
90573146346.66577
93930487647.97992
92919590809.0906
90960404414.69125
89782421010.26898
91995562803.83868
92319633498.7174
99356947716.44357
89351428209.22298
94621497620.67207
90031661510.43835
93765931783.7268
94084430651.97388
90785070705.49216
93442902067.42288
92028078327.02731
88876508381.45132
84230822039.97409
100109959495.62445
93047970821.70746
95313159705.59985
94504770559.51396
96009185581.82639
94131579555.47122
94312210833.71556
95796417986.56029
89426226933.49231
89670082903.83769
95288897016.12367
90676591304.47621
89009132895.1627
87286040014.93513
97632758709.89331
96257225911.37714
97453264372.42474
90826871852.79253
95711233275.97269
99964321447.1274
95660559953.85681
92326962169.86028
95527934745.88109
95804525617.69911
86778582683.2071
92039208788.05887
93772197429.8625
96017184684.5754
95477503126.17409
93596777101.49162
88826357424.70451
91093197561.5677
92374044332.98434
95793114351.22485
99539930584.11473
88487571204.9472
95869203622.03406
92415403496.66193
96818033319.70915
100027484868.63635
92547724233.15982
85643140650.32747
97650325099.43492
94365356957.14598
89348418822.80717
96965878383.14012
94115926888.07161
92724039865.49524
89819884252.37735
98092274074.22684
89383340475.50064
97709824708.62613
98304086705.12543
90980029824.85864
84564148150.90677
94069920004.12086
97376065392.70534
89746095003.87624
93096119242.30396
89382397932.10826
100373607076.02647
91346645519.96977
87866809722.00969
104108430955.90874
92771188028.37035
91490583205.3703
92439121160.93564
91828271340.49341
91381918045.83849
90965418375.34229
93309373061.92944
96159229938.13858
89490623972.98993
89290740252.78404
99698626835.62619
94067020645.36584
89334544604.33388
88527827940.45851
90729223187.46611
93954693817.00642
87406596714.09796
89387816900.7625
95567949364.50208
95841710210.57712
93105741799.27371
89839564478.12209
89881981982.08508
89060772024.85924
93062927576.24481
94574683399.98962
93046876546.78574
97164796274.00632
87987064833.35463
90928876187.472
90460945148.0007
93242852524.57112
89324003282.46288
91468972857.01628
91133008518.16052
94768305609.58095
89599791091.41162
98299481425.2152
101651061613.23364
92003861601.44794
89744671349.4591
95300839091.38759
89429024964.71864
95044903390.15521
91497898420.88507
88973563010.65234
98707977252.14864
95682057917.2616
88516204637.65524
90013683749.71664
92842138025.15028
89808008363.6852
93339902448.3748
92163547465.38101
87873978973.24188
94737341861.43991
90548043677.5492
96089381072.55067
92566856912.59218
93139287048.79907
93917247303.88441
96699483537.11032
93031632373.90143
94174521683.29077
93464371370.48598
86942712857.2674
92789002073.26782
92088753036.83713
93858779363.54277
94505881369.8373
87177913483.34787
98894639048.80876
96797347227.99782
88395620945.31956
96037500287.85016
91506322366.00278
90877710843.19644
89300432082.55905
94727267484.78137
94415542969.24095
94089539107.7579
92204911228.0041
96529861232.64537
93245085236.67198
97136567322.49905
93431876891.88298
98971044229.96086
90128490392.48149
85461943861.11882
91955011744.13075
97982770977.46976
97162387238.07
90113032241.01768
99267785395.57632
93650059158.32118
95986833318.81079
97953198622.07675
92488419056.72113
93667063041.8009
85266179193.84773
89221297170.16734
89147280358.06233
89638703318.46976
90991934208.4443
91351863418.04286
94504410528.82391
81534798564.87717
95748206456.68167
89445762513.78833
95012190802.2018
95657279204.08182
91686912572.17906
97995344795.60022
90785089770.37619
89546620665.26074
94638818192.7277
100226260425.1913
90410146693.27736
92801093091.95706
93350748398.78154
93991747879.54517
92665923318.22697
97954954727.16068
89001152708.47087
88083193648.34003
94517275629.07552
90707109446.786
93165791457.57367
89077919599.48607
90681543756.08614
103077911857.27673
93111302931.74341
95035219620.04033
89000004085.3202
86024669599.53383
89817654259.32013
94871456485.71121
95456477237.11742
92953381061.79834
91874817164.07114
90139608221.5632
96307543568.49815
98502023843.75809
93404333729.12376
94925431621.25243
94195506188.57
94312015139.86066
91158280522.20921
94464541417.34152
87744524431.32689
91947924450.12317
95514675169.49745
89033005144.06479
97059734138.34357
86856250404.22717
94727055999.32628
92844837401.10382
86113086633.1752
91304928853.54561
89367208920.65326
93640851957.4612
95864009177.87766
97994522407.47285
91970598878.59363
90207113333.95242
87481650250.91371
92070128336.2134
96455415185.32173
97466644358.63965
90611537514.59514
93202904248.28351
96033403523.18405
93784694868.24033
90211856584.79587
87960994851.70567
88075129420.22105
91988680233.18718
93300336199.1422
91225631395.26903
96358565939.99579
88933011391.1335
90005080873.85617
91024685568.73422
89793685236.42311
91807254473.28433
94329624868.04881
91950398582.6539
95700842135.29665
97133433400.68863
93433479697.57834
88108274495.02516
90763280438.9111
87707021596.9646
87072892552.38074
92782607974.49654
89945768495.40494
87588536597.80228
95462626442.94629
93508048879.7838
94646224414.12341
91849243640.24875
99603219265.46901
92752216704.52658
87513756560.20122
91768701962.44556
91263832146.02321
90518218270.63817
92980076032.67493
91453130730.05266
90309242777.01526
97806953755.7381
93067199552.92352
91012607463.10574
88632829653.34512
94714716684.34862
88919807478.78629
91309620818.2354
91838542065.12439
99153807192.06189
90912667386.97008
87106338433.02774
95009424710.49127
95100224444.04686
90704781123.13736
87050998024.06155
92981964750.56418
99004711054.74191
92061127731.24022
94326041601.60068
91648244892.19899
93242628102.34499
90560500361.47949
91407553836.84485
90978345913.33736
90522403296.48172
90232592236.19318
88679925147.9913
90474736714.72101
90320434095.78136
88080412263.69432
90085297599.5231
92551253128.02682
87108038750.53885
93793451833.5862
92668635593.4115
92541782656.47997
98679541012.58904
92937730606.03229
99517339493.2672
92875076146.94853
87806637063.35324
85734582730.20383
97481549661.36378
94152171465.73679
87059646750.12704
95679455347.99608
99059526959.7829
92704965983.79059
97480940231.85934
89269856365.31573
88796503833.76454
89244901035.233
88055020022.21988
88633747351.82181
89300508215.31133
92015893671.1594
95210677202.66196
90028430712.78778
92672619924.11807
95235425960.6753
91877683052.4262
90544598971.54788
95328468685.9042
91628225539.33792
91838621631.25989
97213359029.1824
97999858158.13278
96515924016.10776
90109927115.18288
87781947026.09348
92626256195.2168
94995950723.0556
90062585979.99486
96242119134.58717
90486912687.73299
88802633472.60796
89084505664.70294
100044988260.68202
92174151797.00954
91313091925.47594
89936299547.12352
88986364113.36002
96572699490.47087
96726907667.55997
88958345501.63383
85734225251.6417
92923449198.74883
100564718914.38168
97477442000.06212
84614106153.89157
88531171249.79071
86871658460.9173
92451920730.97208
91799507907.1849
90964721471.66307
98357022138.16434
90106856425.87698
93041954483.06621
93546847350.60886
91443868360.10132
94042539365.28723
93164507952.80096
90937046264.14682
87049081847.71571
90647920989.56944
87331205340.72354
89991790324.71213
92494430745.56097
87729117394.74527
93580399636.11072
90137718490.4231
91058363790.3105
95969303411.48904
98312379360.8071
89312756193.98347
89300201949.56252
94028601585.28581
94636813255.62636
96440344090.4241
88621653737.0097
87423355112.75175
92579911732.42097
96373540817.4509
89841630641.06384
89493353329.63358
87421002024.19748
90472143562.68604
89123245147.01984
93487482150.39085
101715224072.04092
94615959172.99364
99871515550.51457
97555916747.3127
96688894115.25119
96870323699.39256
92460977227.2531
90718424271.1985
94263867770.52989
93084303207.57478
93905537990.56537
92006086282.21686
96381289929.39359
86208984512.8146
97736730812.31122
88264937039.21329
95884637179.89423
103398346362.63603
99401591961.7692
91152452156.74428
91127433408.26479
86481831387.31657
90644974592.5719
97131577556.05914
94762566026.09239
94727631491.24768
98169315270.26965
90824086159.9569
87788489167.32976
91780318331.42859
91898635756.84709
98952316457.44992
98614383648.48203
84881758379.15219
94495594993.1965
90685997926.78206
98619012310.92134
94893130936.91579
94800568529.21065
91255475427.52766
96537645721.15324
89396963858.8878
90491746044.48932
95816676986.53755
92950327737.52794
90601546698.9623
86814678285.86797
93113745263.18355
94706284747.89505
85220535165.89297
93150557986.1573
92304205001.83372
86131985601.73203
88326636934.53546
93652143611.03697
91099819943.03362
99783546046.02414
94528609736.31752
89908692060.22552
91294408907.04117
91461692357.29816
99729935721.71936
97774856553.83566
89591891256.7841
89151649007.6732
96457650939.8457
95849439496.91658
91169481777.98956
90991460182.33191
90588829326.7101
94189895746.2468
90745064253.56757
93987984422.7968
96619352151.47899
93547592546.4614
95783334895.83975
92955219448.35942
93202613322.08649
94275115430.52016
91271592876.38617
92275039608.6367
92778677320.88977
90731197907.78305
89454847820.10599
86788978595.71768
91409918512.18385
91257853416.00356
92397658181.64146
90028177176.3408
91968992712.64862
91116551588.62431
92568870481.57166
89969849799.14136
91128580455.99821
88837200139.51602
89471840729.69193
87534734835.4734
96262899585.9734
97601954508.5504
89037870635.94379
87736677671.09131
90560150699.26677
85123608789.95036
87355281943.60007
86103363824.45876
91639739028.64465
88305106952.13515
97607940295.60872
88542507557.01251
89775982135.67918
95599741373.42082
91390314673.99675
92323101500.22385
89509222658.80968
96245812658.50935
101050448898.77954
90233699696.90862
94785850491.28049
94583196465.7224
91943197636.0083
93151903141.40918
92020439203.61053
90360843242.2514
91634730772.42624
92643124420.82988
91173921289.17473
87402199706.39633
90978962578.61389
91703369619.13547
91932450275.38844
96132313203.49004
97620848850.11021
88542556060.69698
95179093012.06567
86322247437.36446
87520885903.77962
93841647418.12172
98035286472.28117
91982199091.11139
89838969949.2814
87648524869.09302
89713106649.72385
89477265072.32503
94723359043.64978
90277712951.95963
93553861076.22115
96767791874.09384
97700373422.63232
90612952615.1788
90125345584.21469
93237282902.09128
95319939042.2328
96640220329.10782
94213979869.19803
91479058714.60246
93007404768.80188
92982879555.67448
88073411936.93732
95550601349.08807
95681030787.85979
91522027736.76117
96447068125.85027
91037765073.72867
92536745005.20389
91622605934.15321
91767444317.97206
94528421099.93399
90785669729.60223
93607192231.51337
96513660766.30383
89476951269.48285
92257979981.24397
87415752223.02916
95309790641.15002
84551741749.95653
96438269225.78333
94251000240.46999
95902746953.24966
96315769927.55533
91674062431.81038
89425028797.52907
89575649217.82217
97990312250.16061
89769257234.50816
86870977991.21681
93316622298.80908
90586050745.9575
97669731695.43622
91849491100.71402
90666091377.78427
90574875445.7001
97643313915.60426
92366463858.27971
88604018500.29907
92724277702.21927
90215622904.1943
89952959424.83754
96297204413.39926
95001596949.7101
91858939163.28452
91894885185.39096
97146882478.90419
86584968006.36746
91499457590.29648
85168834222.41193
93772303873.2434
84618158328.95695
93071907312.74417
90247562489.11765
88139927691.08267
92262331582.7402
94377334997.12564
91742684368.4037
93082028349.4638
97232640336.18881
89542465374.77309
90865684775.6789
94335168893.68756
92186684364.82417
92228409416.83127
94533798387.56165
87609729380.03165
88882527396.8747
96578363971.63431
93687068951.18013
90577699179.51733
94067225212.46346
96613717629.44443
88692495546.18236
98014836585.27264
88635605850.4957
94196673335.65129
88536870927.357
97676384669.86714
86563428363.48694
88594865929.1418
93397652700.32803
95069039447.16907
89598633238.11726
91341826115.25706
92608152953.45125
88330585757.03914
93354168883.0541
98803730413.26733
98059928313.4325
91200423932.46384
93889103547.61517
90120976913.34106
91429253733.75275
90466003795.75832
96730177399.23886
92800381058.62675
90247988108.78674
90409202751.92165
88618708834.85765
99190979998.04535
87388233492.16687
94283955132.20395
97475016765.72656
86428888230.5857
91425831458.51352
90942278958.96533
90770818910.36642
94304966298.4449
92709588864.08911
90933266471.7605
90634144145.21196
90059776394.91681
96637126180.8714
91861966679.39203
91102289323.42667
90138199931.84738
90870463897.51382
91838650625.30481
90144714664.33888
93137092989.54935
87454485562.19247
97070562381.01726
86215997329.03818
91387474173.96202
88808579555.75238
89095635273.27448
94578752311.63284
103157373256.52658
89312206456.57649
87973035280.28174
102193593809.89766
91661821252.70679
97047454632.73386
97395305861.8153
93589643440.18141
94586457462.3088
89665784609.0803
93909812086.5451
91187568980.6001
79712819014.27484
91464868325.5583
94869449906.8324
92964245625.2353
95767558658.66544
85484863696.02063
91694894452.45749
93809320782.26442
88894599154.9156
95647206889.28386
85869713112.15
94570594626.1582
97477921219.57861
88383994634.83386
88198415994.93146
90001490106.97208
92443581684.27617
92043566790.61667
92553350159.86046
94295726462.97475
93499058338.27544
91508352743.27257
94727747366.45905
92451598039.1482
86259447309.53961
97839149378.82808
87673867905.30219
93770154693.70459
89598401889.19371
98025030942.52518
92594981571.26083
91881375035.91975
94602391077.01721
95459334569.07837
93449624918.52652
92804473205.64626
94143105594.49152
94891767100.8934
93596816004.70586
89290835693.12318
97213868013.82855
86473436164.70529
93130911630.2466
88895608388.39496
92040642317.13293
91328972634.04468
88588614350.65558
97960374704.87605
93808628809.07759
99370482805.29749
92430403505.97417
92378831592.51953
92938230950.33626
90978879424.1389
92994623956.15956
96850506637.25102
90189234872.95663
87379053948.02315
95336511315.10533
94304756190.43613
91310251315.06053
90316686678.21938
93800994160.59952
87787615373.39825
89359473067.59927
91316130326.77023
86941717981.45691
97428707990.92026
90566371794.20367
92081322001.25969
92087524746.57971
92468952565.70638
91644599132.52977
89267926684.4441
93976541521.67638
93353021505.74521
93202697416.57507
93881495727.27885
88063796364.19312
91490429554.32474
96354077274.52167
86083590795.24518
89905700782.45186
90445176490.26598
86621976853.19385
97964471131.62152
89266394004.09126
97950828085.60829
88986488898.47292
92078122689.0907
89852762240.81174
97345591464.60486
92762955763.73096
84840054066.66966
90081560569.80435
90757986226.59218
90411590582.68646
90758193852.75307
90224335338.89145
91486490782.1447
92477012303.21916
94165319198.97644
89760037350.11732
92396688471.82918
96181342442.55994
90562698569.18835
91736754951.92015
88726883521.47302
87507001433.57509
96400189008.05731
91976293821.79826
96422361817.88286
99783718406.1851
92752484533.35973
91045952345.78189
93706708587.06548
92961394321.0458
89061363543.106
94909032365.28886
98951299699.70988
95762350436.12112
91608014277.18076
97211658668.38329
96689925777.82318
95897849376.50732
89356005963.97015
92327157427.8441
89058909144.37181
89323129604.32709
93196478274.93256
90920953270.44637
98861227143.97064
91497959763.08426
95078789296.22508
95046436851.2064
94085483758.64299
95516135117.55263
90552778855.44098
92981127629.79085
91324579568.78142
91896536710.3502
92845544801.24815
92468945519.41028
87880483604.12434
87848142990.1564
95134768466.39575
96236267175.89653
94669719297.71501
100128895034.0737
92649491119.20117
92832440483.90111
93802626258.01195
91755773132.95314
90861190720.30208
103841590773.33304
91808053540.86826
91518384428.63628
100361360027.30547
94530816748.2731
98080906836.44441
93725390042.3685
92067283579.988
93674992222.59904
91733769768.21123
90581745011.93239
91835157298.00688
90476045465.05144
92245378340.16287
94457246403.40102
91409043003.59105
87162684549.51895
91448115367.0022
94698268242.86139
98734753214.63255
88939827308.54668
97081319303.21489
89963395262.37985
94689835308.91606
93650856592.60602
90689921845.68594
91733373313.99161
92393649666.77998
86171298392.54022
92234464408.24422
96027469261.21628
89923887579.8583
93611206924.01062
96244128969.39246
87677210538.03284
89237916550.45538
94278913750.27658
87048142644.94196
90794637861.58517
92368274320.59233
92952791021.41077
88087624252.00723
86889745868.93802
94032292074.64502
92342573383.25288
98347917795.61131
89210134574.16035
94528262901.72849
92473928334.13533
86350904706.50815
97365641407.44002
89118525110.28906
97489368244.28297
92036573773.68521
86714772752.15724
96719038094.27953
94306086499.23042
104537377039.33847
94504435319.788
91060715713.9929
100461717934.45053
92243391987.68588
89391484650.65524
87944581599.27638
100548650545.01067
92055148068.14459
92833080953.94705
96384117344.41234
87273578005.4361
95736483496.48795
91468669669.38841
92019031237.31107
91272713189.59792
95874871622.05225
96700153670.7844
91319285629.05853
92673092323.91884
95285826339.1539
89910907364.6359
93655566852.90746
93931812188.81627
93285430703.2057
96174995488.76205
97841348373.05264
93955503027.16336
84612733717.91948
93661642230.73738
92430327664.31137
89935709222.39676
94039472030.7848
85329779163.1914
93193754354.76451
93029234230.48549
91078633308.5239
86187743808.60324
89548529353.4071
93846840093.919
92628737177.28752
86268085457.28654
90839964869.39455
92842472539.70892
94822219940.8408
93167445991.69269
93365834513.28871
94977830638.38905
98261649955.37523
88805410717.50604
90804136537.7206
90871102132.62767
101490881511.83147
92338212469.04813
96262134634.63644
89018217713.07849
89219740708.66762
95085772484.09595
89985702003.67955
91443610992.9341
91571267411.17903
94893824860.44711
93598375277.76028
88968524811.0668
87483691907.99062
89416334701.91055
91687411382.86746
86829956475.90457
89679581614.68344
92053418236.64932
91693647571.43126
95008883199.72952
94551913499.50186
99322941724.78552
97292232146.47238
92042443134.28925
95992525973.7881
91092983818.30167
89491173366.09819
93001077964.866
91084238335.07178
88542836624.18246
86660073462.16472
88260076759.59627
101147239509.75783
99175665707.9049
95045010904.03969
99443953088.21432
94292325928.31743
86972079979.1884
89597832783.5765
92415672758.5751
94679459705.29984
93553749436.79321
95819984774.07085
89179161541.59167
95742246919.75119
93839144962.83578
91750858017.68732
90895472554.15453
99047992679.47466
84773592624.27132
94822486353.18036
90111407007.90424
92205517198.79773
90222770127.55446
100849599764.45448
89821055386.56728
95274268657.45554
91842250390.33649
92111183555.72821
94534045941.70258
89855314253.73001
89946554828.73094
93179836196.49481
102341418779.16118
88450227150.87163
90057814657.43341
98477200013.95862
92841050921.29868
83001792459.56808
94326079423.83624
87856144506.85194
91086746186.16463
95023496029.47528
95901059825.74055
95173813232.99931
90225535915.89893
91051557114.4018
97569398732.42134
94798422812.87628
93221065618.5883
91319039206.30167
93020624372.22757
93091099473.11763
84552474849.98038
89648934327.12057
93516946109.85887
88862586539.15726
94519438276.43448
89465437582.38443
83881925210.23189
98568737826.82263
93064575323.068
93335224024.72209
90433458860.17012
92469422635.44528
92128763076.01175
96975993672.71268
92589796246.94652
88296130925.15468
94904313783.90683
93456512102.08127
87685272073.83539
93736331601.16017
93634439121.25339
88258610763.66652
90014207118.00261
89398069124.92084
91337593266.08516
87061746007.55385
96617922893.29626
95113062665.08846
89658652057.959
87885804641.97685
97236420274.72469
91488860415.06158
91492374410.74132
87440173437.81032
90369475267.90677
88815701100.09227
87475382693.74068
90824207726.3204
90136997432.90819
85283387776.00493
89738183667.43195
84288002657.52242
96346874231.33003
91265653764.70464
91334659014.82205
92503861178.43852
94262626454.44269
96942747589.2722
92804333769.19609
90949034821.73798
93121608599.48573
101240534955.89987
88322097252.542
95962795475.89719
88488092789.40863
91857470316.4791
87380643133.96468
94164603797.80255
94764294582.38174
102805720011.5584
88778067240.47542
87639349186.70152
85739850687.22179
94227073010.24979
92354721547.62556
91692336668.99193
99145638529.987
99577958567.06548
88099102179.91995
92585860578.29085
97305244404.20648
86906317868.38722
90294843743.13275
88794290627.42508
95719380849.58453
89652512436.49202
95795492809.43413
90737290617.69641
94567252538.04958
85385338257.73119
93503714436.81097
89753593439.83366
94957319313.26024
97573072573.15134
89440023744.16827
97780939507.33704
92169572384.29237
89601173214.04463
89062400495.56561
95630369222.54138
95262719998.02391
88431727242.79428
90767744219.20084
95573059508.87979
96614214452.52515
94064704930.34639
96792521015.87932
98079118323.81673
92927615303.05835
92229310822.2254
91678162699.13683
92510302455.73946
89736179758.62009
96005296459.48497
97979820909.8739
91643907008.62697
96710057830.01872
96394117947.4067
89882440574.3796
89352817156.30196
93530913752.90207
96077280358.96965
98881349763.73601
92061429238.73004
96070889688.70232
90400924843.84467
91943684388.02734
90781543035.01657
89955656242.87291
92384940215.0898
99246987778.82425
85046981387.15962
95019292881.37737
95861875663.77615
97062331344.40622
97637862356.05138
83986553608.1013
88612092512.8146
95431234645.85373
90043694004.68413
92659827078.45845
94622608731.06027
88882803206.43925
92822917959.58688
91275824568.41652
94009435669.49783
90834710806.60585
98431923242.747
90004192001.27711
90847987542.46375
89710052831.23837
94106925037.52744
95258281501.21849
90939672377.88585
90703837096.8856
92696097696.69698
88379344291.04826
92136965916.57277
91574620280.91316
102258124452.32954
91064808300.12418
94918256554.4883
91407048219.24936
91445377500.94498
97175989619.36465
92096905407.2847
90048801038.34227
95490090342.17445
90351374582.35822
93703889248.55388
89600609554.15147
91941475813.93314
90311633784.0445
94532513675.1519
91834736216.731
91969103594.8222
96464792585.46037
86943018196.98201
95236987890.60516
98893191889.40369
95591393884.32527
97057771992.66296
96149779504.45798
90645102546.66983
96173830039.29843
93033803875.11006
92512788562.70114
84644951569.18161
95935349387.92354
89667926728.53423
93194751671.72513
91025934199.82324
92045279908.48273
92140893488.88942
91298066432.119
91910649397.77344
95044205748.67075
91281874198.15
93837625619.47711
90666238559.74805
94796206974.56805
92785900098.9637
92585305036.09233
93823739767.98395
92042723368.66406
93498782559.4167
91951622535.91098
98047193464.25174
94571120095.12375
90703273688.31773
96995526044.99776
93401987810.05243
101665348079.6091
94502325746.74486
95843395688.96419
90594540090.40294
83487119606.8448
96459399986.94077
86821992484.56442
96200360951.01051
90845879138.6494
98064831779.01604
88804364044.36876
92807791157.26376
90959392346.2309
101217999758.02522
99700133541.68846
87003067372.55182
93732110010.6679
94776026731.50993
92990482138.49373
87776790333.2132
91781756940.04784
94121082628.08414
90291008119.4796
89058058996.67334
94488757279.94855
89561245726.45224
97402444134.01953
94732409645.02634
90161666750.0365
94496196063.48877
93143621357.36156
92544317197.66194
95530691256.48001
92232402518.18527
89252326834.27625
89239139070.39685
96848397599.33118
92436721373.30333
89874375542.07812
87794364084.79901
89031773803.84544
89345248290.48627
95819676215.86343
87665964541.61761
91649972067.03465
92606679728.51964
90470483629.6588
96054778905.10428
98552358527.66968
90356509446.40068
92276074599.67719
94149820515.20699
91675309574.3216
93876352515.24467
92396095443.76993
89246954919.24567
95297961185.44603
92772289259.6984
92333076080.59631
91859966463.8914
98380430284.11952
93866651550.33456
95120381004.43332
85190512138.50728
93390065880.90926
94178242247.82605
95910852284.668
97312961487.87291
95712100628.50667
99691751617.93442
86405889534.46307
96478325673.5386
93135151126.89177
97945427040.62094
88558665118.39847
97661708119.74359
97442299420.49371
92906105793.93785
95975263475.29462
93403726908.76997
94770220925.02028
89262724823.53682
91049535693.0804
88521911363.64383
86730193803.42122
86585067410.33603
92923322330.69879
90307350272.85458
89087867059.3725
84222257869.01628
92279205978.68625
89106797316.41528
87612826718.64996
94866098529.98643
91627549243.86234
87882900670.08003
90244360892.77873
98001016381.4862
99713258207.67465
93376974165.20027
97097704872.87611
88804708298.82005
84142187614.64655
92860261428.185
95364816789.42589
92699838403.58473
91879985931.85275
89015872950.22202
89188922580.60902
97245107030.33011
92511578267.51111
90102057333.26118
